,iso2,year,sex,age,count
17508,ME,2008,M,25-34,7.0
17509,ME,2008,M,35-44,10.0
17510,ME,2008,M,45-54,5.0
17511,ME,2008,M,55-64,5.0
17512,ME,2008,M,>65,1.0
17513,ME,2008,F,15-24,4.0
17514,ME,2008,F,25-34,5.0
17515,ME,2008,F,35-44,5.0
17516,ME,2008,F,45-54,10.0
17517,ME,2008,F,55-64,4.0
17518,ME,2008,F,>65,7.0
17519,MG,1995,M,<14,79.0
17520,MG,1995,M,15-24,791.0
17521,MG,1995,M,25-34,1289.0
17522,MG,1995,M,35-44,1173.0
17523,MG,1995,M,45-54,630.0
17524,MG,1995,M,55-64,423.0
17525,MG,1995,M,>65,242.0
17526,MG,1995,F,<14,100.0
17527,MG,1995,F,15-24,799.0
17528,MG,1995,F,25-34,1108.0
17529,MG,1995,F,35-44,744.0
17530,MG,1995,F,45-54,340.0
17531,MG,1995,F,55-64,230.0
17532,MG,1995,F,>65,78.0
17533,MG,1996,M,<14,68.0
17534,MG,1996,M,15-24,888.0
17535,MG,1996,M,25-34,1325.0
17536,MG,1996,M,35-44,1271.0
17537,MG,1996,M,45-54,673.0
17538,MG,1996,M,55-64,484.0
17539,MG,1996,M,>65,285.0
17540,MG,1996,F,<14,106.0
17541,MG,1996,F,15-24,808.0
17542,MG,1996,F,25-34,1031.0
17543,MG,1996,F,35-44,744.0
17544,MG,1996,F,45-54,393.0
17545,MG,1996,F,55-64,197.0
17546,MG,1996,F,>65,79.0
17547,MG,1998,M,<14,70.0
17548,MG,1998,M,15-24,827.0
17549,MG,1998,M,25-34,1545.0
17550,MG,1998,M,35-44,1420.0
17551,MG,1998,M,45-54,829.0
17552,MG,1998,M,55-64,485.0
17553,MG,1998,M,>65,282.0
17554,MG,1998,F,<14,108.0
17555,MG,1998,F,15-24,852.0
17556,MG,1998,F,25-34,1193.0
17557,MG,1998,F,35-44,824.0
17558,MG,1998,F,45-54,430.0
17559,MG,1998,F,55-64,253.0
17560,MG,1998,F,>65,117.0
17561,MG,2001,M,<14,103.0
17562,MG,2001,M,15-24,1033.0
17563,MG,2001,M,25-34,1588.0
17564,MG,2001,M,35-44,1625.0
17565,MG,2001,M,45-54,1094.0
17566,MG,2001,M,55-64,613.0
17567,MG,2001,M,>65,404.0
17568,MG,2001,F,<14,190.0
17569,MG,2001,F,15-24,1010.0
17570,MG,2001,F,25-34,1349.0
17571,MG,2001,F,35-44,1094.0
17572,MG,2001,F,45-54,546.0
17573,MG,2001,F,55-64,289.0
17574,MG,2001,F,>65,154.0
17575,MG,2002,M,<14,94.0
17576,MG,2002,M,15-24,1023.0
17577,MG,2002,M,25-34,1594.0
17578,MG,2002,M,35-44,1563.0
17579,MG,2002,M,45-54,1174.0
17580,MG,2002,M,55-64,609.0
17581,MG,2002,M,>65,398.0
17582,MG,2002,F,<14,163.0
17583,MG,2002,F,15-24,983.0
17584,MG,2002,F,25-34,1372.0
17585,MG,2002,F,35-44,1000.0
17586,MG,2002,F,45-54,598.0
17587,MG,2002,F,55-64,234.0
17588,MG,2002,F,>65,135.0
17589,MG,2003,M,<14,123.0
17590,MG,2003,M,15-24,1249.0
17591,MG,2003,M,25-34,1830.0
17592,MG,2003,M,35-44,1839.0
17593,MG,2003,M,45-54,1413.0
17594,MG,2003,M,55-64,723.0
17595,MG,2003,M,>65,438.0
17596,MG,2003,F,<14,216.0
17597,MG,2003,F,15-24,1164.0
17598,MG,2003,F,25-34,1578.0
17599,MG,2003,F,35-44,1240.0
17600,MG,2003,F,45-54,743.0
17601,MG,2003,F,55-64,326.0
17602,MG,2003,F,>65,191.0
17603,MG,2004,M,<14,118.0
17604,MG,2004,M,15-24,1025.0
17605,MG,2004,M,25-34,1593.0
17606,MG,2004,M,35-44,1482.0
17607,MG,2004,M,45-54,1026.0
17608,MG,2004,M,55-64,495.0
17609,MG,2004,M,>65,300.0
17610,MG,2004,F,<14,130.0
17611,MG,2004,F,15-24,950.0
17612,MG,2004,F,25-34,1130.0
17613,MG,2004,F,35-44,841.0
17614,MG,2004,F,45-54,513.0
17615,MG,2004,F,55-64,220.0
17616,MG,2004,F,>65,95.0
17617,MG,2005,M,<14,98.0
17618,MG,2005,M,15-24,1159.0
17619,MG,2005,M,25-34,1867.0
17620,MG,2005,M,35-44,1732.0
17621,MG,2005,M,45-54,1349.0
17622,MG,2005,M,55-64,582.0
17623,MG,2005,M,>65,333.0
17624,MG,2005,F,<14,150.0
17625,MG,2005,F,15-24,1012.0
17626,MG,2005,F,25-34,1451.0
17627,MG,2005,F,35-44,1047.0
17628,MG,2005,F,45-54,614.0
17629,MG,2005,F,55-64,248.0
17630,MG,2005,F,>65,129.0
17631,MG,2006,M,<14,117.0
17632,MG,2006,M,15-24,1500.0
17633,MG,2006,M,25-34,2391.0
17634,MG,2006,M,35-44,2220.0
17635,MG,2006,M,45-54,1714.0
17636,MG,2006,M,55-64,766.0
17637,MG,2006,M,>65,458.0
17638,MG,2006,F,<14,208.0
17639,MG,2006,F,15-24,1458.0
17640,MG,2006,F,25-34,1944.0
17641,MG,2006,F,35-44,1444.0
17642,MG,2006,F,45-54,874.0
17643,MG,2006,F,55-64,353.0
17644,MG,2006,F,>65,166.0
17645,MG,2007,M,<14,196.0
17646,MG,2007,M,15-24,1473.0
17647,MG,2007,M,25-34,2353.0
17648,MG,2007,M,35-44,2097.0
17649,MG,2007,M,45-54,1671.0
17650,MG,2007,M,55-64,823.0
17651,MG,2007,M,>65,438.0
17652,MG,2007,F,<14,223.0
17653,MG,2007,F,15-24,1456.0
17654,MG,2007,F,25-34,1810.0
17655,MG,2007,F,35-44,1354.0
17656,MG,2007,F,45-54,880.0
17657,MG,2007,F,55-64,378.0
17658,MG,2007,F,>65,192.0
17659,MG,2008,M,<14,142.0
17660,MG,2008,M,15-24,1499.0
17661,MG,2008,M,25-34,2294.0
17662,MG,2008,M,35-44,2113.0
17663,MG,2008,M,45-54,1669.0
17664,MG,2008,M,55-64,836.0
17665,MG,2008,M,>65,465.0
17666,MG,2008,F,<14,251.0
17667,MG,2008,F,15-24,1433.0
17668,MG,2008,F,25-34,1846.0
17669,MG,2008,F,35-44,1352.0
17670,MG,2008,F,45-54,911.0
17671,MG,2008,F,55-64,383.0
17672,MG,2008,F,>65,171.0
17673,MH,1996,M,<14,7.0
17674,MH,1996,M,15-24,8.0
17675,MH,1996,M,25-34,3.0
17676,MH,1996,M,35-44,3.0
17677,MH,1996,M,45-54,5.0
17678,MH,1996,M,55-64,3.0
17679,MH,1996,F,<14,12.0
17680,MH,1996,F,15-24,7.0
17681,MH,1996,F,25-34,3.0
17682,MH,1996,F,35-44,3.0
17683,MH,1996,F,45-54,2.0
17684,MH,1996,F,55-64,3.0
17685,MH,1996,F,>65,2.0
17686,MH,1998,M,15-24,2.0
17687,MH,1998,M,35-44,1.0
17688,MH,1998,M,45-54,1.0
17689,MH,1998,M,55-64,1.0
17690,MH,1998,F,15-24,1.0
17691,MH,1998,F,25-34,3.0
17692,MH,1998,F,35-44,1.0
17693,MH,1998,F,55-64,1.0
17694,MH,1999,M,<14,5.0
17695,MH,1999,M,15-24,10.0
17696,MH,1999,M,25-34,3.0
17697,MH,1999,M,35-44,4.0
17698,MH,1999,M,45-54,1.0
17699,MH,1999,M,55-64,6.0
17700,MH,1999,F,<14,2.0
17701,MH,1999,F,15-24,10.0
17702,MH,1999,F,25-34,7.0
17703,MH,1999,F,35-44,2.0
17704,MH,1999,F,45-54,2.0
17705,MH,1999,F,55-64,2.0
17706,MH,2000,M,<14,3.0
17707,MH,2000,M,15-24,5.0
17708,MH,2000,M,25-34,4.0
17709,MH,2000,M,35-44,1.0
17710,MH,2000,M,45-54,3.0
17711,MH,2000,M,55-64,5.0
17712,MH,2000,M,>65,3.0
17713,MH,2000,F,<14,7.0
17714,MH,2000,F,15-24,7.0
17715,MH,2000,F,25-34,3.0
17716,MH,2000,F,45-54,2.0
17717,MH,2000,F,55-64,2.0
17718,MH,2001,M,<14,3.0
17719,MH,2001,M,15-24,8.0
17720,MH,2001,M,25-34,4.0
17721,MH,2001,M,35-44,2.0
17722,MH,2001,M,45-54,4.0
17723,MH,2001,M,55-64,2.0
17724,MH,2001,F,<14,5.0
17725,MH,2001,F,15-24,6.0
17726,MH,2001,F,25-34,4.0
17727,MH,2001,F,35-44,7.0
17728,MH,2001,F,45-54,8.0
17729,MH,2001,F,55-64,2.0
17730,MH,2001,F,>65,1.0
17731,MH,2002,M,15-24,1.0
17732,MH,2002,M,25-34,2.0
17733,MH,2002,M,35-44,1.0
17734,MH,2002,M,45-54,3.0
17735,MH,2002,M,55-64,2.0
17736,MH,2002,M,>65,2.0
17737,MH,2002,F,15-24,2.0
17738,MH,2002,F,45-54,3.0
17739,MH,2002,F,55-64,1.0
17740,MH,2002,F,>65,1.0
17741,MH,2003,M,<14,6.0
17742,MH,2003,M,15-24,4.0
17743,MH,2003,M,25-34,2.0
17744,MH,2003,M,35-44,7.0
17745,MH,2003,M,45-54,7.0
17746,MH,2003,M,55-64,2.0
17747,MH,2003,M,>65,2.0
17748,MH,2003,F,<14,4.0
17749,MH,2003,F,15-24,9.0
17750,MH,2003,F,25-34,2.0
17751,MH,2003,F,35-44,4.0
17752,MH,2003,F,45-54,6.0
17753,MH,2003,F,55-64,1.0
17754,MH,2003,F,>65,4.0
17755,MH,2004,M,<14,2.0
17756,MH,2004,M,15-24,5.0
17757,MH,2004,M,25-34,4.0
17758,MH,2004,M,35-44,3.0
17759,MH,2004,M,45-54,3.0
17760,MH,2004,M,55-64,2.0
17761,MH,2004,F,<14,1.0
17762,MH,2004,F,15-24,7.0
17763,MH,2004,F,25-34,5.0
17764,MH,2004,F,35-44,3.0
17765,MH,2004,F,45-54,3.0
17766,MH,2004,F,>65,1.0
17767,MH,2005,M,<14,2.0
17768,MH,2005,M,15-24,4.0
17769,MH,2005,M,25-34,4.0
17770,MH,2005,M,35-44,5.0
17771,MH,2005,M,45-54,6.0
17772,MH,2005,M,55-64,1.0
17773,MH,2005,M,>65,1.0
17774,MH,2005,F,<14,1.0
17775,MH,2005,F,15-24,9.0
17776,MH,2005,F,25-34,2.0
17777,MH,2005,F,35-44,4.0
17778,MH,2005,F,45-54,3.0
17779,MH,2005,F,55-64,4.0
17780,MH,2005,F,>65,2.0
17781,MH,2006,M,15-24,4.0
17782,MH,2006,M,25-34,3.0
17783,MH,2006,M,35-44,4.0
17784,MH,2006,M,45-54,6.0
17785,MH,2006,M,55-64,3.0
17786,MH,2006,M,>65,2.0
17787,MH,2006,F,<14,2.0
17788,MH,2006,F,15-24,2.0
17789,MH,2006,F,25-34,3.0
17790,MH,2006,F,35-44,3.0
17791,MH,2006,F,45-54,7.0
17792,MH,2006,F,55-64,4.0
17793,MH,2006,F,>65,2.0
17794,MH,2007,M,15-24,1.0
17795,MH,2007,M,25-34,1.0
17796,MH,2007,M,35-44,2.0
17797,MH,2007,M,45-54,5.0
17798,MH,2007,M,55-64,1.0
17799,MH,2007,F,<14,1.0
17800,MH,2007,F,15-24,3.0
17801,MH,2007,F,25-34,3.0
17802,MH,2007,F,35-44,2.0
17803,MH,2007,F,45-54,3.0
17804,MH,2007,F,55-64,3.0
17805,MH,2008,M,<14,1.0
17806,MH,2008,M,15-24,1.0
17807,MH,2008,M,25-34,1.0
17808,MH,2008,M,35-44,2.0
17809,MH,2008,M,45-54,3.0
17810,MH,2008,F,<14,2.0
17811,MH,2008,F,15-24,3.0
17812,MH,2008,F,25-34,2.0
17813,MH,2008,F,35-44,4.0
17814,MH,2008,F,45-54,5.0
17815,MH,2008,F,55-64,1.0
17816,MK,1995,M,<14,2.0
17817,MK,1995,M,15-24,15.0
17818,MK,1995,M,25-34,42.0
17819,MK,1995,M,35-44,45.0
17820,MK,1995,M,45-54,33.0
17821,MK,1995,M,55-64,29.0
17822,MK,1995,M,>65,24.0
17823,MK,1995,F,<14,2.0
17824,MK,1995,F,15-24,32.0
17825,MK,1995,F,25-34,30.0
17826,MK,1995,F,35-44,20.0
17827,MK,1995,F,45-54,11.0
17828,MK,1995,F,55-64,17.0
17829,MK,1995,F,>65,17.0
17830,MK,1996,M,<14,5.0
17831,MK,1996,M,15-24,17.0
17832,MK,1996,M,25-34,20.0
17833,MK,1996,M,35-44,35.0
17834,MK,1996,M,45-54,16.0
17835,MK,1996,M,55-64,25.0
17836,MK,1996,M,>65,22.0
17837,MK,1996,F,<14,3.0
17838,MK,1996,F,15-24,15.0
17839,MK,1996,F,25-34,25.0
17840,MK,1996,F,35-44,17.0
17841,MK,1996,F,45-54,9.0
17842,MK,1996,F,55-64,19.0
17843,MK,1996,F,>65,12.0
17844,MK,1997,M,<14,1.0
17845,MK,1997,M,15-24,8.0
17846,MK,1997,M,25-34,21.0
17847,MK,1997,M,35-44,25.0
17848,MK,1997,M,45-54,24.0
17849,MK,1997,M,55-64,21.0
17850,MK,1997,M,>65,21.0
17851,MK,1997,F,<14,1.0
17852,MK,1997,F,15-24,14.0
17853,MK,1997,F,25-34,19.0
17854,MK,1997,F,35-44,13.0
17855,MK,1997,F,45-54,6.0
17856,MK,1997,F,55-64,7.0
17857,MK,1997,F,>65,11.0
17858,MK,1998,M,<14,3.0
17859,MK,1998,M,15-24,14.0
17860,MK,1998,M,25-34,19.0
17861,MK,1998,M,35-44,56.0
17862,MK,1998,M,45-54,18.0
17863,MK,1998,M,55-64,21.0
17864,MK,1998,M,>65,13.0
17865,MK,1998,F,<14,5.0
17866,MK,1998,F,15-24,16.0
17867,MK,1998,F,25-34,18.0
17868,MK,1998,F,35-44,8.0
17869,MK,1998,F,45-54,8.0
17870,MK,1998,F,55-64,6.0
17871,MK,1998,F,>65,4.0
17872,MK,1999,M,<14,1.0
17873,MK,1999,M,15-24,11.0
17874,MK,1999,M,25-34,10.0
17875,MK,1999,M,35-44,19.0
17876,MK,1999,M,45-54,27.0
17877,MK,1999,M,55-64,15.0
17878,MK,1999,M,>65,5.0
17879,MK,1999,F,<14,1.0
17880,MK,1999,F,15-24,7.0
17881,MK,1999,F,25-34,9.0
17882,MK,1999,F,35-44,5.0
17883,MK,1999,F,45-54,1.0
17884,MK,1999,F,55-64,10.0
17885,MK,1999,F,>65,1.0
17886,MK,2000,M,<14,5.0
17887,MK,2000,M,15-24,8.0
17888,MK,2000,M,25-34,14.0
17889,MK,2000,M,35-44,20.0
17890,MK,2000,M,45-54,19.0
17891,MK,2000,M,55-64,20.0
17892,MK,2000,M,>65,14.0
17893,MK,2000,F,<14,1.0
17894,MK,2000,F,15-24,15.0
17895,MK,2000,F,25-34,14.0
17896,MK,2000,F,35-44,17.0
17897,MK,2000,F,45-54,5.0
17898,MK,2000,F,55-64,5.0
17899,MK,2000,F,>65,10.0
17900,MK,2001,M,<14,1.0
17901,MK,2001,M,15-24,10.0
17902,MK,2001,M,25-34,17.0
17903,MK,2001,M,35-44,17.0
17904,MK,2001,M,45-54,15.0
17905,MK,2001,M,55-64,21.0
17906,MK,2001,M,>65,16.0
17907,MK,2001,F,<14,1.0
17908,MK,2001,F,15-24,17.0
17909,MK,2001,F,25-34,18.0
17910,MK,2001,F,35-44,14.0
17911,MK,2001,F,45-54,7.0
17912,MK,2001,F,55-64,3.0
17913,MK,2001,F,>65,7.0
17914,MK,2002,M,<14,2.0
17915,MK,2002,M,15-24,20.0
17916,MK,2002,M,25-34,17.0
17917,MK,2002,M,35-44,28.0
17918,MK,2002,M,45-54,31.0
17919,MK,2002,M,55-64,22.0
17920,MK,2002,M,>65,7.0
17921,MK,2002,F,<14,3.0
17922,MK,2002,F,15-24,18.0
17923,MK,2002,F,25-34,24.0
17924,MK,2002,F,35-44,12.0
17925,MK,2002,F,45-54,4.0
17926,MK,2002,F,55-64,6.0
17927,MK,2002,F,>65,6.0
17928,MK,2003,M,<14,1.0
17929,MK,2003,M,15-24,20.0
17930,MK,2003,M,25-34,23.0
17931,MK,2003,M,35-44,35.0
17932,MK,2003,M,45-54,28.0
17933,MK,2003,M,55-64,17.0
17934,MK,2003,M,>65,17.0
17935,MK,2003,F,15-24,16.0
17936,MK,2003,F,25-34,16.0
17937,MK,2003,F,35-44,9.0
17938,MK,2003,F,45-54,9.0
17939,MK,2003,F,55-64,1.0
17940,MK,2003,F,>65,8.0
17941,MK,2004,M,<14,2.0
17942,MK,2004,M,15-24,12.0
17943,MK,2004,M,25-34,18.0
17944,MK,2004,M,35-44,19.0
17945,MK,2004,M,45-54,33.0
17946,MK,2004,M,55-64,21.0
17947,MK,2004,M,>65,15.0
17948,MK,2004,F,15-24,15.0
17949,MK,2004,F,25-34,20.0
17950,MK,2004,F,35-44,19.0
17951,MK,2004,F,45-54,6.0
17952,MK,2004,F,55-64,3.0
17953,MK,2004,F,>65,17.0
17954,MK,2005,M,<14,2.0
17955,MK,2005,M,15-24,14.0
17956,MK,2005,M,25-34,20.0
17957,MK,2005,M,35-44,23.0
17958,MK,2005,M,45-54,20.0
17959,MK,2005,M,55-64,18.0
17960,MK,2005,M,>65,13.0
17961,MK,2005,M,nan,1.0
17962,MK,2005,F,<14,2.0
17963,MK,2005,F,15-24,17.0
17964,MK,2005,F,25-34,13.0
17965,MK,2005,F,35-44,10.0
17966,MK,2005,F,45-54,7.0
17967,MK,2005,F,55-64,5.0
17968,MK,2005,F,>65,13.0
17969,MK,2006,M,15-24,15.0
17970,MK,2006,M,25-34,15.0
17971,MK,2006,M,35-44,25.0
17972,MK,2006,M,45-54,37.0
17973,MK,2006,M,55-64,18.0
17974,MK,2006,M,>65,7.0
17975,MK,2006,F,<14,3.0
17976,MK,2006,F,15-24,16.0
17977,MK,2006,F,25-34,9.0
17978,MK,2006,F,35-44,9.0
17979,MK,2006,F,45-54,6.0
17980,MK,2006,F,55-64,7.0
17981,MK,2006,F,>65,11.0
17982,MK,2007,M,<14,1.0
17983,MK,2007,M,15-24,12.0
17984,MK,2007,M,25-34,22.0
17985,MK,2007,M,35-44,27.0
17986,MK,2007,M,45-54,46.0
17987,MK,2007,M,55-64,21.0
17988,MK,2007,M,>65,19.0
17989,MK,2007,F,<14,4.0
17990,MK,2007,F,15-24,11.0
17991,MK,2007,F,25-34,12.0
17992,MK,2007,F,35-44,9.0
17993,MK,2007,F,45-54,4.0
17994,MK,2007,F,55-64,4.0
17995,MK,2007,F,>65,8.0
17996,MK,2008,M,<14,1.0
17997,MK,2008,M,15-24,18.0
17998,MK,2008,M,25-34,21.0
17999,MK,2008,M,35-44,13.0
18000,MK,2008,M,45-54,25.0
18001,MK,2008,M,55-64,15.0
18002,MK,2008,M,>65,15.0
18003,MK,2008,F,<14,2.0
18004,MK,2008,F,15-24,24.0
18005,MK,2008,F,25-34,15.0
18006,MK,2008,F,35-44,14.0
18007,MK,2008,F,45-54,8.0
18008,MK,2008,F,55-64,7.0
18009,MK,2008,F,>65,10.0
18010,ML,1995,M,<14,27.0
18011,ML,1995,M,15-24,72.0
18012,ML,1995,M,25-34,357.0
18013,ML,1995,M,35-44,294.0
18014,ML,1995,M,45-54,181.0
18015,ML,1995,M,55-64,138.0
18016,ML,1995,M,>65,102.0
18017,ML,1995,F,<14,31.0
18018,ML,1995,F,15-24,132.0
18019,ML,1995,F,25-34,184.0
18020,ML,1995,F,35-44,128.0
18021,ML,1995,F,45-54,107.0
18022,ML,1995,F,55-64,61.0
18023,ML,1995,F,>65,52.0
18024,ML,1996,M,<14,19.0
18025,ML,1996,M,15-24,182.0
18026,ML,1996,M,25-34,408.0
18027,ML,1996,M,35-44,364.0
18028,ML,1996,M,45-54,226.0
18029,ML,1996,M,55-64,157.0
18030,ML,1996,M,>65,136.0
18031,ML,1996,F,<14,21.0
18032,ML,1996,F,15-24,153.0
18033,ML,1996,F,25-34,197.0
18034,ML,1996,F,35-44,128.0
18035,ML,1996,F,45-54,95.0
18036,ML,1996,F,55-64,51.0
18037,ML,1996,F,>65,36.0
18038,ML,1997,M,<14,16.0
18039,ML,1997,M,15-24,226.0
18040,ML,1997,M,25-34,559.0
18041,ML,1997,M,35-44,493.0
18042,ML,1997,M,45-54,357.0
18043,ML,1997,M,55-64,255.0
18044,ML,1997,M,>65,164.0
18045,ML,1997,F,<14,15.0
18046,ML,1997,F,15-24,178.0
18047,ML,1997,F,25-34,264.0
18048,ML,1997,F,35-44,167.0
18049,ML,1997,F,45-54,111.0
18050,ML,1997,F,55-64,60.0
18051,ML,1997,F,>65,34.0
18052,ML,1998,M,<14,13.0
18053,ML,1998,M,15-24,193.0
18054,ML,1998,M,25-34,501.0
18055,ML,1998,M,35-44,428.0
18056,ML,1998,M,45-54,308.0
18057,ML,1998,M,55-64,205.0
18058,ML,1998,M,>65,130.0
18059,ML,1998,F,<14,11.0
18060,ML,1998,F,15-24,173.0
18061,ML,1998,F,25-34,237.0
18062,ML,1998,F,35-44,164.0
18063,ML,1998,F,45-54,88.0
18064,ML,1998,F,55-64,79.0
18065,ML,1998,F,>65,30.0
18066,ML,1999,M,<14,19.0
18067,ML,1999,M,15-24,235.0
18068,ML,1999,M,25-34,475.0
18069,ML,1999,M,35-44,429.0
18070,ML,1999,M,45-54,315.0
18071,ML,1999,M,55-64,216.0
18072,ML,1999,M,>65,129.0
18073,ML,1999,F,<14,21.0
18074,ML,1999,F,15-24,180.0
18075,ML,1999,F,25-34,226.0
18076,ML,1999,F,35-44,171.0
18077,ML,1999,F,45-54,120.0
18078,ML,1999,F,55-64,96.0
18079,ML,1999,F,>65,58.0
18080,ML,2000,M,<14,23.0
18081,ML,2000,M,15-24,206.0
18082,ML,2000,M,25-34,430.0
18083,ML,2000,M,35-44,396.0
18084,ML,2000,M,45-54,297.0
18085,ML,2000,M,55-64,235.0
18086,ML,2000,M,>65,144.0
18087,ML,2000,F,<14,14.0
18088,ML,2000,F,15-24,174.0
18089,ML,2000,F,25-34,232.0
18090,ML,2000,F,35-44,152.0
18091,ML,2000,F,45-54,106.0
18092,ML,2000,F,55-64,75.0
18093,ML,2000,F,>65,43.0
18094,ML,2002,M,<14,20.0
18095,ML,2002,M,15-24,209.0
18096,ML,2002,M,25-34,547.0
18097,ML,2002,M,35-44,447.0
18098,ML,2002,M,45-54,430.0
18099,ML,2002,M,55-64,151.0
18100,ML,2002,M,>65,72.0
18101,ML,2002,F,<14,39.0
18102,ML,2002,F,15-24,141.0
18103,ML,2002,F,25-34,250.0
18104,ML,2002,F,35-44,166.0
18105,ML,2002,F,45-54,190.0
18106,ML,2002,F,55-64,71.0
18107,ML,2002,F,>65,24.0
18108,ML,2003,M,<14,32.0
18109,ML,2003,M,15-24,348.0
18110,ML,2003,M,25-34,619.0
18111,ML,2003,M,35-44,438.0
18112,ML,2003,M,45-54,330.0
18113,ML,2003,M,55-64,201.0
18114,ML,2003,M,>65,115.0
18115,ML,2003,F,<14,29.0
18116,ML,2003,F,15-24,172.0
18117,ML,2003,F,25-34,278.0
18118,ML,2003,F,35-44,212.0
18119,ML,2003,F,45-54,123.0
18120,ML,2003,F,55-64,73.0
18121,ML,2003,F,>65,45.0
18122,ML,2004,M,<14,28.0
18123,ML,2004,M,15-24,302.0
18124,ML,2004,M,25-34,584.0
18125,ML,2004,M,35-44,473.0
18126,ML,2004,M,45-54,316.0
18127,ML,2004,M,55-64,219.0
18128,ML,2004,M,>65,147.0
18129,ML,2004,F,<14,29.0
18130,ML,2004,F,15-24,191.0
18131,ML,2004,F,25-34,284.0
18132,ML,2004,F,35-44,183.0
18133,ML,2004,F,45-54,151.0
18134,ML,2004,F,55-64,105.0
18135,ML,2004,F,>65,57.0
18136,ML,2005,M,<14,26.0
18137,ML,2005,M,15-24,350.0
18138,ML,2005,M,25-34,628.0
18139,ML,2005,M,35-44,539.0
18140,ML,2005,M,45-54,365.0
18141,ML,2005,M,55-64,263.0
18142,ML,2005,M,>65,193.0
18143,ML,2005,F,<14,33.0
18144,ML,2005,F,15-24,208.0
18145,ML,2005,F,25-34,348.0
18146,ML,2005,F,35-44,245.0
18147,ML,2005,F,45-54,152.0
18148,ML,2005,F,55-64,101.0
18149,ML,2005,F,>65,72.0
18150,ML,2006,M,<14,28.0
18151,ML,2006,M,15-24,361.0
18152,ML,2006,M,25-34,679.0
18153,ML,2006,M,35-44,550.0
18154,ML,2006,M,45-54,436.0
18155,ML,2006,M,55-64,272.0
18156,ML,2006,M,>65,216.0
18157,ML,2006,F,<14,30.0
18158,ML,2006,F,15-24,250.0
18159,ML,2006,F,25-34,371.0
18160,ML,2006,F,35-44,249.0
18161,ML,2006,F,45-54,168.0
18162,ML,2006,F,55-64,116.0
18163,ML,2006,F,>65,76.0
18164,ML,2007,M,<14,29.0
18165,ML,2007,M,15-24,369.0
18166,ML,2007,M,25-34,696.0
18167,ML,2007,M,35-44,570.0
18168,ML,2007,M,45-54,422.0
18169,ML,2007,M,55-64,291.0
18170,ML,2007,M,>65,213.0
18171,ML,2007,F,<14,30.0
18172,ML,2007,F,15-24,263.0
18173,ML,2007,F,25-34,385.0
18174,ML,2007,F,35-44,258.0
18175,ML,2007,F,45-54,160.0
18176,ML,2007,F,55-64,113.0
18177,ML,2007,F,>65,95.0
18178,ML,2008,M,<14,22.0
18179,ML,2008,M,15-24,453.0
18180,ML,2008,M,25-34,809.0
18181,ML,2008,M,35-44,640.0
18182,ML,2008,M,45-54,503.0
18183,ML,2008,M,55-64,314.0
18184,ML,2008,M,>65,250.0
18185,ML,2008,F,<14,37.0
18186,ML,2008,F,15-24,332.0
18187,ML,2008,F,25-34,516.0
18188,ML,2008,F,35-44,320.0
18189,ML,2008,F,45-54,245.0
18190,ML,2008,F,55-64,172.0
18191,ML,2008,F,>65,121.0
18192,MM,1995,M,<14,42.0
18193,MM,1995,M,15-24,713.0
18194,MM,1995,M,25-34,1423.0
18195,MM,1995,M,35-44,1401.0
18196,MM,1995,M,45-54,977.0
18197,MM,1995,M,55-64,677.0
18198,MM,1995,M,>65,298.0
18199,MM,1995,F,<14,58.0
18200,MM,1995,F,15-24,535.0
18201,MM,1995,F,25-34,729.0
18202,MM,1995,F,35-44,729.0
18203,MM,1995,F,45-54,450.0
18204,MM,1995,F,55-64,343.0
18205,MM,1995,F,>65,154.0
18206,MM,1996,M,<14,58.0
18207,MM,1996,M,15-24,767.0
18208,MM,1996,M,25-34,1511.0
18209,MM,1996,M,35-44,1535.0
18210,MM,1996,M,45-54,1110.0
18211,MM,1996,M,55-64,798.0
18212,MM,1996,M,>65,400.0
18213,MM,1996,F,<14,55.0
18214,MM,1996,F,15-24,577.0
18215,MM,1996,F,25-34,938.0
18216,MM,1996,F,35-44,817.0
18217,MM,1996,F,45-54,558.0
18218,MM,1996,F,55-64,408.0
18219,MM,1996,F,>65,184.0
18220,MM,1997,M,<14,56.0
18221,MM,1997,M,15-24,676.0
18222,MM,1997,M,25-34,1452.0
18223,MM,1997,M,35-44,1405.0
18224,MM,1997,M,45-54,1061.0
18225,MM,1997,M,55-64,753.0
18226,MM,1997,M,>65,441.0
18227,MM,1997,F,<14,54.0
18228,MM,1997,F,15-24,535.0
18229,MM,1997,F,25-34,883.0
18230,MM,1997,F,35-44,715.0
18231,MM,1997,F,45-54,492.0
18232,MM,1997,F,55-64,308.0
18233,MM,1997,F,>65,183.0
18234,MM,1998,M,<14,64.0
18235,MM,1998,M,15-24,798.0
18236,MM,1998,M,25-34,1491.0
18237,MM,1998,M,35-44,1584.0
18238,MM,1998,M,45-54,1187.0
18239,MM,1998,M,55-64,763.0
18240,MM,1998,M,>65,438.0
18241,MM,1998,F,<14,73.0
18242,MM,1998,F,15-24,650.0
18243,MM,1998,F,25-34,997.0
18244,MM,1998,F,35-44,856.0
18245,MM,1998,F,45-54,577.0
18246,MM,1998,F,55-64,382.0
18247,MM,1998,F,>65,229.0
18248,MM,1999,M,<14,37.0
18249,MM,1999,M,15-24,936.0
